User_ID,Category,Calories (kcal),Protein (g),Carbohydrates (g),Fat (g),Fiber (g),Sugars (g),Sodium (mg),Cholesterol (mg),Meal_Type,Water_Intake (ml),age,gender,zip_code
874,Beverages,188,2.3,90.7,7.1,6.7,15.8,42,138,Lunch,268,54,Male,2025
594,Grains,363,32.3,7.1,29.2,7.5,30.2,957,299,Breakfast,814,77,Male,2538
736,Fruits,212,22.0,48.1,7.6,7.5,9.4,189,279,Lunch,909,60,Male,2567
508,Vegetables,158,45.6,30.2,3.2,1.5,12.5,27,195,Lunch,940,55,Female,3005
903,Meat,326,10.7,25.2,38.6,9.2,48.9,235,203,Breakfast,622,60,Female,9991
103,Fruits,256,17.4,38.6,4.1,1.8,16.4,796,281,Lunch,434,33,Female,1063
772,Grains,435,24.0,7.1,33.4,4.6,28.4,220,191,Snack,415,27,Male,1000
833,Beverages,432,9.2,65.9,37.4,9.2,31.0,213,140,Dinner,325,64,Female,2590
272,Fruits,296,21.8,79.7,45.4,4.3,3.4,679,129,Snack,164,43,Male,2568
323,Fruits,387,21.2,86.9,8.1,1.2,17.6,167,244,Snack,866,71,Female,2592
297,Vegetables,336,11.6,26.4,48.0,0.2,16.1,761,233,Breakfast,779,66,Male,2520
428,Beverages,164,7.1,8.3,9.4,9.8,36.0,35,166,Dinner,354,43,Male,2505
383,Vegetables,389,21.0,95.2,2.6,6.3,7.7,303,16,Lunch,663,40,Male,4810
743,Meat,298,28.7,48.9,3.5,8.9,7.0,437,58,Dinner,416,34,Female,3550
298,Beverages,320,10.7,77.0,38.0,8.7,2.3,224,9,Breakfast,675,59,Female,3004
612,Dairy,123,23.2,98.1,27.5,6.4,37.2,502,159,Snack,326,32,Male,2558
850,Snacks,158,44.3,30.2,43.0,8.4,23.1,519,168,Breakfast,764,70,Male,3028
337,Snacks,450,41.8,73.4,35.8,2.0,4.3,788,209,Dinner,239,45,Female,2579
801,Beverages,486,46.5,83.2,35.3,3.7,46.6,940,259,Breakfast,977,75,Male,3548
303,Dairy,312,16.3,77.5,13.0,7.1,9.4,712,287,Lunch,144,65,Male,3522
314,Grains,317,31.2,15.7,35.4,2.7,44.0,497,222,Breakfast,778,29,Male,3540
131,Vegetables,91,30.1,68.7,6.6,1.2,20.4,313,42,Lunch,707,62,Female,2563
852,Meat,591,6.3,14.8,17.5,6.4,7.3,945,44,Snack,848,57,Male,3028
850,Snacks,153,37.0,17.4,15.5,3.7,43.1,153,299,Dinner,480,20,Male,4805
161,Beverages,413,17.1,73.2,42.7,1.2,30.6,289,28,Snack,872,32,Male,3417
157,Beverages,103,30.2,70.8,42.0,4.6,8.4,6,222,Breakfast,721,52,Male,3534
706,Snacks,557,46.7,22.7,10.6,4.3,32.9,774,167,Breakfast,854,66,Female,3551
340,Snacks,554,18.2,21.6,32.9,5.9,3.6,102,278,Dinner,721,18,Male,8448
140,Snacks,467,19.7,61.8,18.4,7.5,10.7,585,153,Snack,303,79,Female,8931
90,Fruits,327,3.4,76.3,48.4,6.4,15.6,376,144,Dinner,856,66,Female,1017
605,Beverages,597,36.7,53.1,27.9,3.3,17.7,282,59,Dinner,556,36,Male,2567
37,Fruits,532,19.0,73.4,24.0,3.3,21.9,804,247,Dinner,370,33,Female,3500
811,Dairy,442,25.2,14.8,14.7,1.8,40.6,933,229,Snack,967,34,Male,2024
931,Meat,346,31.6,11.4,30.7,2.8,12.7,950,300,Snack,963,22,Female,3562
734,Snacks,332,41.5,25.6,47.6,7.1,23.1,281,200,Lunch,423,22,Male,3575
516,Grains,363,12.3,11.7,44.5,5.1,48.1,245,211,Snack,383,79,Female,3047
678,Beverages,65,46.2,6.3,37.4,2.0,30.6,747,90,Dinner,567,59,Male,3407
248,Beverages,507,48.2,79.6,15.5,9.5,8.5,530,293,Lunch,306,23,Male,3581
598,Fruits,124,10.4,96.8,42.6,4.5,7.0,616,4,Lunch,940,79,Male,1115
931,Snacks,450,39.8,56.0,46.1,4.1,19.3,597,11,Dinner,525,43,Female,1065
652,Snacks,549,18.9,30.5,30.8,0.2,34.6,554,90,Dinner,749,24,Male,1015
454,Snacks,403,37.7,44.9,16.0,5.9,23.9,575,285,Breakfast,186,46,Male,2530
962,Meat,542,7.9,80.1,19.8,9.7,13.7,211,67,Dinner,345,41,Male,9743
945,Fruits,112,24.4,20.1,3.5,4.0,34.9,355,93,Breakfast,505,21,Male,4810
638,Vegetables,543,47.7,8.5,2.9,8.1,5.9,414,269,Breakfast,353,67,Female,3076
82,Vegetables,144,36.8,58.4,22.0,4.5,25.1,789,271,Lunch,107,39,Female,3008
772,Beverages,157,11.5,73.6,10.4,6.2,45.6,167,282,Breakfast,741,23,Male,3037
562,Grains,259,25.9,98.5,44.6,6.4,9.8,780,39,Snack,288,34,Male,2061
324,Meat,388,11.5,5.9,21.3,4.3,47.9,930,216,Dinner,224,61,Female,2611
428,Grains,120,30.8,11.4,26.0,6.9,45.8,897,151,Lunch,485,21,Male,3577
783,Dairy,436,21.0,32.1,34.2,6.8,33.6,211,298,Lunch,382,57,Female,3028
697,Fruits,92,41.4,98.5,29.6,7.7,2.9,147,108,Dinner,826,63,Female,3528
172,Beverages,375,2.4,96.5,24.3,2.2,40.7,275,112,Dinner,234,34,Female,1056
683,Dairy,171,16.9,25.4,6.9,4.0,43.2,719,225,Snack,830,28,Female,6828
668,Meat,478,5.2,66.3,32.9,5.1,6.1,520,274,Lunch,794,62,Male,2598
559,Snacks,137,25.2,50.1,26.9,6.5,35.3,253,224,Lunch,989,71,Male,3562
270,Dairy,178,12.5,22.3,40.6,6.5,21.5,875,129,Dinner,514,52,Male,2597
543,Snacks,367,42.6,13.8,24.5,7.6,45.6,122,170,Breakfast,298,60,Male,3555
937,Vegetables,402,2.4,77.0,25.6,4.2,21.6,883,0,Snack,735,53,Male,2553
374,Grains,272,36.7,68.9,48.0,6.7,37.0,940,247,Snack,100,52,Female,3047
347,Meat,57,43.1,8.2,2.1,5.5,6.1,702,55,Snack,815,25,Female,3590
35,Dairy,68,39.1,64.1,40.1,6.4,41.1,819,81,Breakfast,787,40,Male,7423
134,Grains,546,2.8,79.1,6.7,4.6,3.4,92,200,Lunch,139,49,Female,2530
554,Meat,598,38.1,97.9,16.2,8.9,2.2,700,45,Lunch,667,24,Male,1045
509,Meat,406,4.7,24.9,31.6,7.8,1.4,915,26,Dinner,287,20,Male,2580
31,Snacks,454,40.8,60.6,13.9,5.1,39.2,321,214,Lunch,712,71,Female,7411
205,Vegetables,150,29.8,33.5,12.0,2.9,10.4,886,282,Breakfast,351,36,Male,1018
938,Dairy,304,47.4,84.7,16.5,8.0,44.1,908,114,Breakfast,591,37,Female,9901
243,Meat,488,35.5,84.0,43.3,1.5,12.6,961,276,Lunch,330,21,Female,2548
184,Fruits,391,12.6,20.4,2.2,5.9,11.4,10,130,Lunch,861,22,Male,2510
702,Meat,413,10.2,92.3,10.4,6.3,26.1,388,159,Breakfast,522,44,Male,1099
938,Vegetables,155,34.6,49.0,34.3,3.5,10.0,872,237,Snack,511,33,Female,1048
649,Meat,91,29.6,97.1,37.5,0.1,49.4,678,210,Breakfast,820,63,Female,1084
842,Dairy,125,3.5,40.9,33.8,1.3,10.8,605,270,Lunch,943,51,Female,3561
245,Snacks,380,6.3,77.4,40.8,1.9,34.7,243,225,Snack,979,71,Male,1001
206,Fruits,578,36.5,94.6,2.1,3.6,12.9,523,83,Snack,175,36,Female,3510
678,Snacks,531,20.0,12.3,30.3,9.9,38.1,194,138,Breakfast,906,41,Female,1089
423,Meat,227,9.2,27.6,36.7,1.0,9.2,863,163,Lunch,375,69,Male,3020
31,Beverages,566,44.9,71.6,21.9,9.3,43.0,269,135,Lunch,856,19,Male,3593
455,Snacks,560,24.7,8.3,15.2,7.2,13.9,774,32,Breakfast,100,29,Female,1018
750,Dairy,542,49.1,66.9,44.9,6.5,44.4,497,151,Breakfast,925,61,Female,1068
79,Grains,546,43.4,30.7,2.0,3.0,37.2,98,57,Snack,191,74,Female,3046
182,Beverages,95,47.7,81.2,33.7,4.5,11.5,479,12,Dinner,432,45,Male,1026
204,Fruits,268,36.0,99.6,18.6,8.5,19.6,919,170,Dinner,398,61,Male,2505
604,Fruits,515,44.2,34.0,11.2,0.4,47.7,628,242,Snack,988,40,Male,3560
682,Meat,283,4.8,45.8,23.9,9.0,29.8,210,296,Lunch,264,19,Female,8221
97,Dairy,271,46.4,72.5,6.3,1.3,10.5,824,278,Breakfast,198,50,Female,9901
68,Dairy,141,7.4,95.6,31.2,6.9,5.6,595,288,Snack,421,74,Male,3572
492,Grains,499,35.7,93.4,44.3,1.9,26.9,630,92,Dinner,609,48,Male,8441
270,Vegetables,374,26.8,9.1,34.3,1.4,41.2,856,181,Breakfast,255,19,Female,3008
694,Meat,188,26.5,42.2,23.3,4.7,40.8,716,131,Dinner,733,44,Male,2005
969,Beverages,560,40.4,48.3,41.2,9.5,9.5,327,220,Breakfast,161,38,Female,3571
518,Fruits,117,20.9,30.4,11.2,6.9,36.9,984,69,Snack,470,74,Male,3587
362,Dairy,53,43.0,48.0,25.7,6.0,20.6,423,256,Breakfast,573,24,Female,1071
967,Grains,455,15.9,42.0,9.8,9.6,5.3,44,152,Dinner,746,27,Female,2541
130,Snacks,325,13.3,93.3,42.6,6.0,17.9,165,98,Dinner,954,29,Female,3508
54,Beverages,471,31.3,71.2,4.5,0.8,5.3,583,215,Lunch,715,42,Male,4803
227,Vegetables,392,29.5,97.4,48.0,5.0,24.8,909,10,Lunch,741,37,Female,1013
60,Beverages,120,13.7,68.6,37.2,0.7,16.5,738,32,Snack,106,34,Male,3406
873,Vegetables,269,10.5,96.0,6.2,9.1,3.3,363,124,Snack,487,68,Female,3587
609,Dairy,136,30.2,90.7,43.7,4.5,5.3,553,50,Dinner,768,55,Female,1351
455,Fruits,560,18.4,75.7,4.5,8.5,47.3,702,230,Snack,916,38,Male,4811
226,Snacks,126,40.9,44.8,8.5,4.0,26.6,193,105,Breakfast,753,32,Female,2586
820,Meat,450,18.1,14.7,25.8,9.7,6.7,761,276,Dinner,539,61,Female,3597
753,Meat,424,39.4,23.0,42.3,7.7,16.1,510,28,Dinner,789,31,Male,3554
848,Grains,225,23.4,58.9,6.6,5.4,16.4,167,237,Snack,502,26,Female,1072
618,Dairy,66,13.8,71.6,27.2,8.6,20.0,952,177,Lunch,245,74,Male,2555
718,Beverages,334,35.1,74.3,34.4,9.1,27.5,669,63,Snack,464,49,Female,2555
372,Vegetables,485,30.5,11.1,25.7,9.2,11.9,433,224,Dinner,170,25,Male,2547
791,Snacks,86,24.2,32.2,6.4,0.0,48.0,812,117,Lunch,627,45,Male,2585
66,Dairy,550,38.6,63.8,47.4,4.1,2.7,708,296,Lunch,670,27,Male,2012
955,Snacks,211,5.1,5.5,47.5,4.0,29.9,860,98,Lunch,255,69,Female,1070
686,Grains,361,21.3,5.7,48.1,0.2,28.1,609,285,Dinner,891,22,Female,2563
934,Meat,112,36.1,87.9,19.2,5.4,25.6,71,180,Dinner,909,32,Female,3111
954,Dairy,92,17.8,5.9,22.3,3.2,29.1,964,242,Snack,995,70,Female,2016
135,Meat,250,29.5,32.1,11.3,3.7,13.4,37,222,Lunch,214,47,Male,3049
934,Grains,152,35.0,79.6,13.8,7.4,46.8,706,259,Breakfast,111,65,Male,4806
714,Fruits,320,46.8,94.5,38.7,6.5,39.4,875,236,Dinner,184,64,Male,1060
275,Grains,404,35.4,98.3,26.1,5.1,43.0,432,99,Breakfast,929,73,Female,1021
660,Beverages,580,29.9,48.3,19.0,0.7,20.0,486,158,Breakfast,740,65,Male,3070
366,Beverages,144,9.9,42.0,21.3,3.9,33.1,187,148,Dinner,199,50,Male,2006
321,Fruits,427,24.8,12.7,33.9,4.1,16.9,243,42,Snack,191,27,Female,3063
222,Beverages,538,32.3,51.2,37.7,3.5,27.9,759,282,Breakfast,296,53,Female,2528
419,Meat,235,40.9,88.8,15.1,3.2,22.5,212,41,Lunch,942,52,Female,2001
224,Dairy,389,34.4,59.0,48.2,8.3,10.3,207,148,Breakfast,359,68,Male,6221
925,Vegetables,373,24.9,75.3,20.2,9.2,24.6,982,183,Lunch,812,42,Male,3583
256,Snacks,169,29.9,36.9,23.6,8.1,41.5,633,290,Breakfast,387,62,Female,1052
45,Dairy,433,35.0,94.9,22.8,5.2,49.8,125,116,Breakfast,851,49,Female,3010
94,Fruits,424,15.1,42.5,41.3,1.5,18.0,568,104,Breakfast,529,45,Male,1070
675,Vegetables,169,12.9,93.8,17.5,2.5,28.9,931,201,Lunch,477,71,Female,1096
596,Beverages,213,34.3,23.3,37.7,0.9,46.2,404,62,Breakfast,171,53,Female,2014
672,Dairy,98,38.0,19.6,46.6,7.4,43.7,161,158,Snack,297,77,Female,3002
530,Vegetables,90,42.4,18.4,8.2,5.7,36.9,808,45,Snack,829,41,Female,7811
884,Grains,82,5.1,15.1,17.4,6.2,0.7,408,115,Breakfast,806,58,Male,3598
923,Dairy,206,7.4,61.7,5.2,9.1,17.2,217,246,Lunch,818,31,Female,3065
925,Fruits,129,20.7,12.2,1.4,2.7,3.4,290,92,Lunch,810,56,Male,5921
549,Snacks,326,1.5,32.1,27.6,4.1,26.8,123,134,Breakfast,869,46,Male,1331
61,Dairy,500,27.7,25.1,16.4,5.0,25.9,452,111,Breakfast,594,73,Female,3046
50,Meat,207,9.1,85.8,25.3,5.1,15.9,601,30,Breakfast,665,43,Female,1090
710,Meat,448,21.5,36.5,46.0,4.8,5.7,527,236,Snack,534,49,Female,3566
970,Meat,192,40.9,95.6,14.9,5.7,42.7,78,259,Lunch,499,20,Male,1035
48,Beverages,502,23.7,11.2,4.8,7.7,34.6,614,106,Snack,608,23,Male,3527
923,Snacks,184,17.5,92.3,8.9,2.0,3.2,141,173,Lunch,465,58,Male,8448
592,Grains,522,24.9,66.7,39.4,2.1,46.8,778,18,Snack,970,54,Female,3535
15,Fruits,323,45.5,33.7,40.3,3.0,27.7,94,56,Lunch,822,27,Male,3004
708,Vegetables,169,34.3,94.1,42.5,6.9,41.4,327,182,Lunch,692,60,Male,1039
514,Grains,408,17.1,17.1,7.4,3.0,24.1,933,16,Lunch,832,31,Female,3057
359,Snacks,462,20.7,25.2,1.7,4.4,20.6,165,76,Breakfast,916,74,Female,3558
551,Vegetables,391,19.8,49.2,25.5,4.7,36.8,929,138,Snack,599,75,Female,3583
380,Dairy,200,2.9,55.8,12.3,3.0,45.2,231,59,Snack,116,49,Male,3550
978,Vegetables,224,12.7,74.3,19.6,7.5,46.2,402,41,Dinner,164,77,Male,1056
84,Beverages,178,28.2,47.9,13.8,10.0,2.0,620,84,Lunch,672,60,Female,2552
383,Grains,516,9.3,99.9,31.3,2.1,35.0,738,155,Dinner,988,49,Male,2555
397,Beverages,242,22.3,99.6,41.7,7.2,45.9,81,230,Dinner,295,24,Female,3021
316,Vegetables,223,3.5,12.3,29.9,2.8,21.7,84,114,Lunch,806,32,Male,3811
225,Fruits,453,12.4,71.0,28.0,3.3,1.2,413,99,Lunch,444,37,Female,1033
94,Vegetables,517,45.6,79.6,38.1,8.6,23.4,988,92,Snack,973,79,Female,3550
77,Fruits,437,46.2,39.6,46.9,1.0,39.0,274,48,Dinner,919,53,Male,1027
32,Fruits,363,21.1,86.1,31.5,0.1,27.8,159,120,Breakfast,366,22,Female,3066
265,Vegetables,435,7.9,36.7,45.5,2.7,37.0,706,71,Breakfast,992,27,Male,3821
258,Fruits,433,33.5,32.0,37.8,9.4,34.1,671,64,Lunch,414,66,Female,1027
254,Fruits,224,7.9,11.9,31.0,7.7,16.4,265,194,Breakfast,315,37,Male,1059
125,Meat,524,36.7,34.0,16.9,8.8,43.8,734,233,Snack,348,76,Female,1039
64,Snacks,128,9.0,46.6,25.1,4.2,2.3,180,186,Dinner,348,67,Male,3519
313,Vegetables,222,9.9,54.0,28.7,8.4,9.3,792,135,Lunch,436,49,Female,6411
680,Vegetables,419,17.5,20.8,3.0,4.9,12.2,121,112,Lunch,619,79,Female,2512
165,Dairy,311,10.2,13.5,29.4,2.4,38.9,588,26,Snack,473,71,Male,3011
661,Meat,428,22.0,44.3,40.0,4.4,47.4,875,126,Lunch,647,51,Female,9711
658,Grains,489,11.8,53.3,26.0,0.8,8.4,71,25,Dinner,995,31,Male,3569
299,Dairy,500,18.9,68.2,13.5,5.2,24.6,569,32,Snack,588,45,Female,1054
280,Dairy,220,12.4,93.0,35.4,4.1,24.3,967,131,Lunch,859,62,Male,8911
51,Grains,100,45.8,29.1,34.2,5.7,4.6,148,275,Snack,780,19,Male,2011
131,Meat,295,31.3,92.7,8.9,9.4,47.2,350,41,Breakfast,474,21,Female,1019
998,Fruits,406,41.4,11.0,39.4,0.4,13.6,106,215,Dinner,328,58,Male,3053
852,Meat,84,7.6,41.8,5.2,9.4,19.5,588,259,Snack,611,39,Female,2588
930,Vegetables,226,35.9,23.4,20.5,8.7,41.5,639,209,Dinner,349,38,Male,3500
694,Snacks,327,35.4,21.1,34.9,6.6,47.5,817,34,Dinner,615,40,Male,4331
441,Snacks,599,7.1,97.2,19.9,5.8,29.5,967,114,Snack,802,54,Female,3051
300,Grains,320,11.9,16.4,7.7,6.5,19.8,809,279,Snack,767,45,Female,3552
648,Fruits,172,10.5,39.4,26.4,2.8,48.1,624,96,Breakfast,213,59,Female,2571
506,Meat,212,45.5,96.8,23.1,5.6,6.7,666,271,Snack,258,68,Male,3072
115,Snacks,254,41.9,17.2,23.9,4.6,19.1,272,262,Dinner,773,66,Male,2567
308,Beverages,439,19.0,10.1,8.4,5.3,33.7,754,300,Breakfast,472,74,Female,1087
675,Grains,386,27.7,81.8,38.9,1.6,0.1,226,270,Snack,989,56,Female,3034
6,Fruits,141,19.0,93.3,11.8,5.7,20.0,970,263,Lunch,967,55,Male,2575
488,Vegetables,417,41.7,34.2,24.2,2.2,32.3,122,41,Dinner,355,63,Female,3570
559,Fruits,340,33.9,28.5,43.1,3.4,7.3,545,242,Breakfast,992,18,Male,2082
573,Grains,472,3.6,71.1,11.5,1.3,21.8,123,69,Breakfast,205,39,Male,2578
465,Fruits,323,34.6,65.4,6.3,4.3,27.1,327,6,Breakfast,639,52,Male,3056
1000,Dairy,279,3.2,7.6,25.5,1.6,31.4,265,182,Dinner,864,37,Female,2515
372,Beverages,295,2.7,63.2,4.5,3.8,21.8,197,52,Breakfast,370,74,Female,3525
372,Dairy,225,21.0,49.7,47.8,4.6,33.3,395,230,Snack,399,58,Male,2520
984,Grains,141,19.3,70.0,45.8,1.8,6.2,985,187,Breakfast,868,42,Male,3574
909,Beverages,412,18.5,8.5,29.6,3.5,0.1,777,236,Breakfast,463,27,Female,3534
469,Dairy,149,43.9,24.7,23.9,8.4,2.3,357,244,Dinner,203,80,Female,1118
875,Snacks,359,6.7,18.4,19.5,2.7,16.0,387,163,Snack,437,32,Female,3051
689,Snacks,319,46.7,14.5,49.5,8.2,41.6,546,81,Snack,169,38,Female,3580
289,Snacks,53,18.9,20.3,42.0,3.9,31.7,13,259,Breakfast,857,67,Male,3006
798,Vegetables,460,3.6,22.6,35.6,7.0,17.2,629,109,Snack,780,46,Female,7607
30,Fruits,170,46.1,21.9,14.9,5.2,15.2,398,109,Lunch,364,76,Male,9901
593,Meat,480,37.9,88.8,31.6,0.2,46.2,218,4,Breakfast,383,73,Female,1091
844,Snacks,333,49.7,52.2,18.9,0.2,5.4,969,25,Dinner,996,29,Male,3050
635,Dairy,156,37.5,74.1,28.8,1.4,14.1,550,280,Dinner,602,39,Female,2566
496,Dairy,494,25.5,5.9,49.9,9.8,6.4,198,252,Lunch,485,67,Male,1095
878,Fruits,535,46.1,45.0,40.5,7.5,19.0,592,147,Breakfast,167,64,Female,4817
782,Dairy,78,41.2,78.3,8.1,8.3,42.4,361,274,Lunch,765,31,Female,1063
694,Fruits,317,30.9,53.8,10.8,0.9,6.4,776,243,Lunch,677,78,Male,8931
949,Meat,386,25.1,59.4,16.9,1.5,26.0,298,95,Breakfast,981,36,Female,1115
980,Snacks,93,32.8,47.6,5.5,9.7,5.8,830,120,Lunch,560,64,Male,1050
669,Snacks,184,42.2,26.4,40.7,4.6,43.5,330,212,Snack,613,70,Male,4808
996,Snacks,401,30.8,67.3,40.9,8.6,7.0,552,241,Snack,968,38,Male,1085
133,Fruits,106,38.7,34.8,8.6,5.2,36.5,89,231,Snack,625,78,Female,3550
267,Beverages,146,31.3,23.2,26.1,5.3,5.5,490,99,Dinner,767,58,Female,3528
306,Fruits,143,1.4,68.4,41.7,1.7,38.6,624,125,Lunch,331,79,Female,3066
540,Dairy,398,27.4,56.2,32.3,8.8,29.7,178,111,Breakfast,954,50,Male,2020
12,Grains,358,26.4,21.2,38.6,8.4,4.3,928,4,Lunch,136,45,Female,3594
53,Vegetables,571,44.1,49.3,24.4,1.0,45.2,376,9,Lunch,696,71,Female,3548
684,Meat,512,28.4,72.4,25.1,6.8,23.5,882,133,Breakfast,649,25,Male,3516
985,Snacks,170,20.7,57.7,36.9,6.0,15.2,602,207,Snack,371,28,Male,9991
473,Beverages,433,9.1,17.4,37.7,9.4,18.1,397,298,Breakfast,309,73,Male,1069
659,Dairy,209,19.5,49.2,40.5,8.0,20.8,903,103,Snack,176,25,Male,9991
403,Fruits,445,3.3,88.9,26.4,2.6,1.5,412,21,Breakfast,445,57,Female,1002
796,Grains,334,12.1,51.4,32.0,0.3,16.5,633,161,Lunch,118,62,Female,1023
88,Fruits,192,47.7,93.9,14.2,2.4,24.7,480,45,Dinner,739,52,Female,2509
190,Fruits,545,6.2,92.8,47.1,7.7,44.7,473,227,Breakfast,164,51,Female,2514
382,Vegetables,547,36.9,10.1,15.6,9.5,36.3,732,244,Lunch,234,63,Female,3051
132,Grains,508,46.1,45.2,28.5,9.1,19.1,687,277,Breakfast,199,77,Female,3064
266,Fruits,237,36.2,59.3,15.5,0.4,16.3,362,226,Snack,667,57,Male,8442
14,Snacks,291,9.9,97.0,46.0,5.3,8.2,323,161,Dinner,123,34,Female,2510
919,Beverages,565,25.1,93.9,5.9,9.8,45.8,751,43,Snack,283,41,Female,2588
206,Fruits,585,16.7,45.4,37.3,2.7,42.4,573,284,Lunch,244,23,Male,9791
464,Dairy,370,36.3,44.2,45.6,4.8,37.4,533,125,Dinner,941,59,Female,3034
882,Grains,451,8.6,82.4,8.5,6.6,24.7,321,154,Lunch,622,48,Female,7511
913,Grains,322,16.9,18.8,38.8,4.3,0.0,371,207,Snack,275,50,Female,3563
231,Grains,262,29.6,22.7,37.7,2.4,9.1,826,6,Dinner,915,78,Male,6412
45,Fruits,141,34.4,5.6,12.0,3.9,43.3,923,76,Lunch,381,68,Male,2000
401,Dairy,421,18.2,21.4,46.4,2.9,43.5,964,267,Breakfast,849,38,Female,1351
71,Grains,416,23.6,57.9,18.0,6.2,29.3,620,100,Snack,450,74,Male,3000
997,Grains,474,29.5,43.1,22.1,7.9,45.4,213,41,Lunch,287,38,Female,4812
889,Grains,407,35.2,84.3,42.3,4.9,25.4,629,44,Snack,403,37,Male,3591
775,Fruits,590,28.1,6.3,31.7,7.7,9.9,876,66,Dinner,460,36,Female,2581
913,Snacks,63,5.9,88.4,6.0,1.3,45.2,779,32,Lunch,542,25,Male,4381
805,Snacks,578,10.1,35.2,28.1,0.4,49.2,380,145,Breakfast,159,65,Female,3516
641,Snacks,508,17.8,78.4,43.0,9.4,42.5,19,280,Dinner,600,39,Female,2592
331,Grains,476,24.7,96.5,15.9,1.9,18.0,614,245,Dinner,439,75,Female,3025
193,Beverages,80,44.9,48.3,23.7,9.2,14.1,506,129,Breakfast,642,19,Female,8211
524,Beverages,238,16.3,41.2,29.2,8.3,46.9,246,247,Lunch,575,41,Female,3048
323,Snacks,396,10.8,8.5,18.3,4.5,24.1,260,120,Lunch,175,69,Male,1086
422,Dairy,499,44.3,79.2,41.5,8.8,43.7,8,195,Dinner,626,21,Female,3027
456,Beverages,555,14.3,27.4,27.0,1.4,40.3,281,143,Lunch,327,80,Male,2577
192,Grains,580,3.3,8.2,27.6,7.7,2.1,169,180,Breakfast,194,52,Female,3591
508,Snacks,60,11.4,68.9,23.7,5.8,27.4,586,112,Lunch,638,64,Male,2510
896,Vegetables,271,38.9,62.5,44.1,3.9,15.5,853,196,Snack,241,23,Female,9402
559,Grains,108,8.0,84.5,33.3,0.4,33.0,121,215,Dinner,694,21,Male,3570
883,Grains,509,33.2,69.1,45.1,3.2,18.5,223,138,Lunch,306,59,Male,2585
162,Vegetables,328,25.2,68.6,36.7,9.4,31.8,439,216,Lunch,296,38,Female,3510
585,Grains,356,47.4,88.2,38.5,7.8,37.6,465,8,Dinner,557,69,Male,2505
597,Snacks,439,40.4,31.9,20.4,6.0,27.5,421,100,Lunch,400,55,Female,2544
372,Beverages,348,30.7,21.6,46.7,3.8,27.8,44,296,Breakfast,601,61,Female,3009
477,Snacks,262,31.5,10.0,30.0,5.4,20.9,890,204,Lunch,990,80,Male,3400
75,Snacks,137,4.9,10.7,2.5,2.8,9.8,863,64,Dinner,108,33,Female,1077
394,Meat,95,5.7,54.7,15.3,0.1,38.3,548,17,Snack,500,28,Male,1117
980,Fruits,574,34.5,93.8,39.4,2.9,34.4,270,211,Breakfast,156,48,Female,3071
561,Dairy,367,7.8,70.7,35.3,8.4,15.2,204,105,Snack,548,63,Male,3016
589,Snacks,153,46.7,91.0,45.0,7.0,49.7,494,38,Lunch,751,70,Female,3508
256,Fruits,251,5.8,80.9,18.9,8.7,21.6,760,160,Breakfast,205,63,Female,1092
280,Fruits,379,32.8,15.3,12.5,6.7,19.3,543,153,Snack,887,43,Male,1074
459,Beverages,69,30.1,11.7,7.7,0.4,34.3,477,141,Snack,466,73,Female,3501
499,Vegetables,440,42.9,20.8,39.0,3.4,32.5,677,31,Dinner,875,61,Male,4461
275,Beverages,237,20.6,47.6,6.6,8.4,30.5,543,221,Breakfast,736,35,Female,3411
363,Meat,285,12.2,51.5,28.4,4.7,15.6,96,249,Dinner,469,80,Female,6511
929,Beverages,532,30.7,67.2,18.6,5.0,0.9,280,123,Lunch,515,53,Female,1025
367,Meat,240,24.5,40.8,41.8,8.8,37.1,942,169,Breakfast,424,21,Female,2592
775,Dairy,295,15.0,6.8,42.6,9.3,24.4,710,98,Snack,778,74,Female,1032
498,Meat,137,32.2,8.4,17.2,3.5,9.0,418,270,Lunch,946,52,Male,3560
688,Vegetables,486,40.2,89.4,37.5,4.7,24.4,850,70,Lunch,858,39,Male,1052
152,Meat,482,25.7,68.1,47.6,3.3,49.6,865,63,Breakfast,314,43,Male,1011
166,Snacks,81,3.3,23.7,33.7,5.2,27.9,493,117,Snack,837,26,Female,1117
382,Fruits,271,9.8,81.9,48.3,6.9,35.4,860,80,Breakfast,725,54,Female,3591
923,Snacks,600,46.4,50.3,3.8,4.2,14.9,947,183,Lunch,774,60,Female,1026
473,Vegetables,514,49.1,59.1,45.6,8.7,14.3,943,284,Dinner,441,79,Female,3053
855,Vegetables,94,7.8,92.6,6.7,2.9,2.3,408,137,Lunch,765,31,Male,4811
420,Grains,287,3.3,20.7,30.1,9.8,11.0,744,6,Lunch,132,71,Male,3526
338,Vegetables,83,23.0,67.8,9.3,4.8,35.8,26,163,Lunch,634,47,Male,2536
555,Meat,337,21.0,25.9,16.1,4.0,5.7,472,168,Snack,546,22,Female,4816
676,Snacks,594,5.2,46.5,46.7,6.8,16.2,400,103,Snack,808,75,Female,1082
292,Beverages,451,34.7,81.6,39.7,0.4,34.4,573,27,Lunch,342,23,Male,2507
282,Meat,473,45.6,27.5,2.0,7.1,11.2,805,21,Breakfast,883,47,Female,7511
380,Vegetables,456,24.0,64.2,10.9,8.6,47.1,317,114,Dinner,798,72,Male,4819
140,Meat,208,14.2,54.2,38.1,5.9,2.3,913,72,Snack,130,72,Female,2014
