User_ID,Category,Calories..kcal.,Protein..g.,Carbohydrates..g.,Fat..g.,Fiber..g.,Sugars..g.,Sodium..mg.,Cholesterol..mg.,Meal_Type,Water_Intake..ml.,age,gender,zip_code
361,Meat,402,30.0,68.0,33.5,3.9,1.2,34,240,Breakfast,879,25.0,Female,3225.0
701,Dairy,152,3.8,46.1,32.9,9.1,29.1,234,246,Breakfast,841,30.0,Female,1005.0
970,Dairy,151,32.5,6.6,14.1,6.5,44.3,22,278,Snack,286,25.0,Male,7425.0
950,Dairy,376,49.8,14.2,22.1,5.2,40.8,912,58,Breakfast,229,20.0,Male,3060.0
387,Beverages,404,30.9,78.2,23.0,8.5,10.4,303,7,Breakfast,195,20.0,Male,2530.0
239,Dairy,551,22.2,47.9,2.0,3.9,25.5,505,156,Dinner,838,45.0,Female,3555.0
439,Dairy,209,7.7,94.4,12.0,9.7,42.1,851,113,Breakfast,438,50.0,Male,3555.0
719,Vegetables,77,7.4,83.7,28.0,2.5,45.6,667,4,Breakfast,191,50.0,Male,3025.0
606,Snacks,233,24.5,69.4,24.1,9.2,28.7,105,62,Breakfast,429,80.0,Female,2590.0
173,Beverages,479,5.8,74.6,45.2,6.9,26.7,464,280,Dinner,488,70.0,Male,2020.0
748,Vegetables,285,34.0,88.8,11.5,4.7,21.3,841,249,Lunch,581,60.0,Male,3530.0
198,Grains,474,4.5,59.2,30.2,9.0,8.5,958,179,Dinner,191,25.0,Female,9405.0
323,Dairy,340,23.7,97.8,15.9,0.1,19.0,466,87,Dinner,246,75.0,Male,2505.0
370,Fruits,387,4.1,38.2,24.9,7.1,38.3,808,216,Lunch,375,45.0,Male,2545.0
251,Grains,258,14.6,47.9,22.4,4.6,20.6,330,216,Breakfast,130,70.0,Male,2020.0
824,Beverages,481,25.0,70.0,41.8,5.6,43.0,757,87,Breakfast,219,55.0,Male,1100.0
141,Grains,379,15.0,40.9,24.4,0.7,10.5,827,203,Lunch,710,50.0,Female,3580.0
678,Meat,422,33.8,49.5,43.1,1.1,25.1,301,69,Snack,934,55.0,Male,3575.0
32,Meat,99,8.5,28.8,11.8,8.6,43.6,591,116,Breakfast,447,30.0,Female,1060.0
969,Dairy,143,46.3,90.0,21.9,3.0,19.5,430,208,Dinner,454,20.0,Female,2000.0
774,Snacks,508,22.1,39.8,11.3,6.3,39.0,29,114,Breakfast,252,35.0,Female,4460.0
913,Grains,67,24.1,25.2,39.1,7.8,2.6,769,64,Snack,864,75.0,Male,3070.0
890,Dairy,126,40.1,10.5,34.9,9.3,3.3,893,62,Lunch,241,50.0,Female,1085.0
143,Meat,451,13.1,84.7,25.2,0.9,38.4,735,116,Dinner,944,60.0,Male,3050.0
339,Vegetables,166,14.3,66.0,7.8,2.9,12.1,807,115,Breakfast,189,55.0,Female,1005.0
571,Vegetables,339,18.4,89.9,29.2,7.1,27.5,204,285,Dinner,133,75.0,Male,9930.0
226,Vegetables,337,12.9,44.1,46.1,1.3,11.1,684,10,Lunch,829,30.0,Female,2530.0
481,Vegetables,524,41.3,16.6,37.4,0.6,32.3,597,31,Dinner,737,70.0,Male,2575.0
861,Vegetables,138,20.1,72.3,30.0,5.8,23.1,399,126,Dinner,649,25.0,Female,3410.0
994,Grains,71,23.5,43.3,10.4,7.8,6.4,921,285,Breakfast,864,45.0,Male,3400.0
45,Beverages,247,33.8,27.8,8.0,4.2,40.4,121,157,Dinner,194,50.0,Male,1040.0
63,Vegetables,319,39.8,48.3,35.5,3.9,3.2,148,253,Breakfast,256,75.0,Female,3560.0
568,Vegetables,171,23.3,79.4,36.7,7.8,3.4,465,204,Lunch,562,25.0,Female,3500.0
906,Vegetables,521,27.5,91.6,41.0,9.2,25.3,363,73,Lunch,150,75.0,Female,1015.0
47,Meat,562,46.9,19.7,33.4,4.8,27.7,847,76,Breakfast,576,70.0,Male,2610.0
676,Grains,442,22.0,16.3,40.2,8.0,32.7,460,148,Dinner,138,45.0,Male,2680.0
532,Fruits,263,10.9,96.8,42.6,2.2,30.6,874,228,Snack,969,75.0,Male,2510.0
619,Dairy,73,1.6,36.0,36.4,5.4,15.1,531,44,Lunch,558,55.0,Male,3510.0
606,Grains,338,1.2,88.5,11.1,7.6,39.7,98,157,Snack,785,25.0,Female,3505.0
583,Grains,366,37.4,83.2,7.1,8.2,7.2,966,282,Lunch,147,30.0,Female,1030.0
206,Fruits,434,46.0,81.9,19.9,8.2,38.3,585,298,Lunch,548,30.0,Female,1040.0
589,Snacks,392,7.9,45.0,22.6,8.9,10.9,589,217,Breakfast,747,55.0,Female,3030.0
665,Beverages,521,27.7,61.1,44.4,3.6,38.0,57,124,Snack,585,20.0,Female,1100.0
973,Vegetables,115,15.3,15.3,47.5,5.7,44.3,234,298,Snack,922,40.0,Male,4820.0
209,Beverages,474,42.9,6.4,4.9,3.9,37.3,637,212,Snack,427,60.0,Male,2515.0
710,Fruits,414,38.9,22.0,4.6,1.3,41.6,26,28,Dinner,789,45.0,Male,2000.0
896,Meat,217,33.5,61.8,6.9,2.7,43.7,42,294,Lunch,591,65.0,Female,3520.0
724,Dairy,197,7.2,97.4,2.0,1.7,43.9,962,277,Dinner,558,50.0,Female,1340.0
374,Meat,57,34.9,95.9,9.3,4.9,39.5,698,211,Snack,672,60.0,Female,2560.0
503,Fruits,515,8.9,27.1,41.2,3.2,26.4,8,258,Dinner,883,50.0,Female,2570.0
287,Fruits,52,10.6,63.3,23.3,0.7,0.7,840,8,Breakfast,305,35.0,Female,9750.0
682,Meat,397,22.5,34.2,40.7,2.9,18.9,740,62,Dinner,399,40.0,Male,2065.0
176,Snacks,202,45.0,26.1,8.5,6.7,0.8,428,114,Breakfast,855,60.0,Male,2010.0
268,Vegetables,96,33.3,37.4,47.2,4.3,40.1,310,91,Lunch,915,35.0,Female,3550.0
213,Fruits,438,38.1,50.5,14.0,7.0,16.1,320,296,Lunch,138,25.0,Male,3130.0
573,Dairy,322,7.7,83.1,41.1,4.9,30.6,558,82,Dinner,314,70.0,Female,1050.0
470,Dairy,487,25.5,35.3,28.8,3.1,17.1,556,82,Dinner,756,20.0,Female,3055.0
240,Grains,140,20.9,70.7,32.9,1.5,23.1,856,19,Dinner,497,55.0,Female,2515.0
818,Grains,538,42.2,93.0,10.0,6.7,29.5,542,67,Breakfast,379,50.0,Male,1065.0
708,Beverages,537,27.7,59.1,40.7,8.3,36.0,835,26,Breakfast,153,35.0,Male,3550.0
476,Fruits,336,2.2,66.3,32.6,3.5,30.3,892,99,Lunch,159,70.0,Male,2545.0
322,Snacks,454,41.8,48.3,12.2,4.9,31.6,669,295,Breakfast,187,45.0,Female,3405.0
599,Grains,439,32.9,14.5,26.7,6.0,30.2,17,112,Breakfast,513,20.0,Male,4800.0
69,Dairy,141,20.1,93.0,6.4,0.3,17.3,554,300,Breakfast,747,40.0,Female,3525.0
371,Fruits,449,42.4,82.9,19.7,4.4,28.6,897,96,Dinner,482,60.0,Male,3200.0
681,Meat,410,39.4,99.7,9.3,1.4,33.3,936,149,Dinner,815,45.0,Male,1050.0
69,Snacks,569,43.7,97.0,6.3,0.9,38.0,459,300,Dinner,958,75.0,Female,2010.0
845,Snacks,193,36.7,54.2,38.7,4.7,25.0,429,299,Snack,580,50.0,Female,3080.0
279,Vegetables,394,4.5,61.6,49.6,3.8,49.4,605,54,Dinner,225,50.0,Female,3075.0
602,Dairy,219,21.6,49.7,40.4,7.5,18.5,995,96,Breakfast,857,55.0,Female,3540.0
369,Snacks,494,6.4,81.9,48.3,9.3,11.2,90,21,Snack,152,25.0,Female,1075.0
716,Meat,494,20.3,55.0,22.6,2.4,34.4,210,297,Snack,626,75.0,Male,1320.0
325,Grains,429,12.6,93.0,10.5,7.0,6.2,243,300,Breakfast,963,25.0,Female,3075.0
125,Fruits,170,25.2,86.8,11.8,9.0,39.1,46,133,Lunch,395,55.0,Male,1080.0
145,Vegetables,458,49.7,32.2,40.8,6.0,20.9,346,79,Dinner,865,70.0,Male,3415.0
2,Grains,522,42.3,87.3,27.5,9.5,26.4,256,170,Dinner,501,45.0,Female,8460.0
17,Beverages,286,27.4,72.6,32.4,9.1,30.0,239,54,Dinner,109,55.0,Male,9710.0
713,Fruits,502,18.6,64.5,24.3,5.4,28.6,285,168,Lunch,377,50.0,Female,1020.0
706,Vegetables,554,46.9,25.3,21.9,8.1,20.8,973,282,Breakfast,183,25.0,Female,3025.0
72,Beverages,459,43.0,27.5,6.6,8.3,32.8,998,282,Breakfast,914,20.0,Female,2555.0
295,Dairy,275,4.7,77.0,23.4,3.4,14.2,72,253,Dinner,640,65.0,Male,1090.0
352,Dairy,567,22.8,82.4,15.6,0.8,45.9,745,58,Dinner,414,55.0,Male,2025.0
715,Fruits,400,4.1,69.5,32.8,8.5,46.8,615,40,Snack,556,70.0,Male,2505.0
157,Beverages,103,37.5,86.7,22.8,9.3,29.0,909,179,Snack,396,45.0,Male,3540.0
791,Snacks,509,42.6,44.1,23.9,7.1,4.2,432,77,Lunch,855,65.0,Male,3055.0
681,Meat,268,48.3,54.3,13.8,3.2,25.6,281,41,Snack,177,50.0,Male,3005.0
715,Fruits,502,14.0,42.5,8.0,7.2,15.7,630,150,Breakfast,733,25.0,Male,2680.0
194,Grains,324,40.0,6.2,44.3,4.6,41.6,146,274,Dinner,324,50.0,Female,1030.0
97,Beverages,446,49.1,28.3,20.2,3.5,45.3,272,186,Snack,893,60.0,Female,8440.0
324,Grains,440,22.5,5.2,41.6,5.8,13.8,867,209,Snack,785,70.0,Female,3545.0
838,Meat,518,48.8,31.0,29.3,0.2,15.9,346,81,Snack,641,55.0,Male,1100.0
357,Dairy,314,48.4,78.9,42.2,3.2,42.6,942,293,Breakfast,152,30.0,Female,1015.0
164,Fruits,254,6.0,60.7,38.3,6.1,10.8,734,111,Lunch,232,40.0,Male,1045.0
790,Snacks,234,28.3,39.7,25.7,8.3,23.5,140,288,Snack,472,20.0,Female,4805.0
63,Vegetables,438,46.6,95.7,36.1,4.6,15.5,22,9,Dinner,492,20.0,Male,3065.0
454,Snacks,403,11.8,21.6,39.1,6.0,41.0,743,76,Snack,844,55.0,Male,4805.0
942,Grains,135,1.4,73.5,40.4,0.7,30.0,153,142,Lunch,608,70.0,Female,9710.0
716,Grains,415,3.4,92.2,34.8,4.5,29.6,571,27,Snack,767,50.0,Male,2540.0
322,Dairy,191,24.1,74.2,24.7,4.0,38.9,219,209,Snack,500,20.0,Female,2530.0
769,Dairy,351,37.7,5.5,14.1,4.6,28.4,264,262,Lunch,241,65.0,Male,1000.0
736,Beverages,225,39.9,88.0,11.5,6.5,46.3,756,282,Breakfast,457,75.0,Male,3535.0
681,Vegetables,447,33.6,77.5,35.6,8.0,22.5,965,243,Dinner,681,60.0,Male,3405.0
743,Beverages,342,35.1,27.5,47.8,3.4,22.6,443,195,Breakfast,280,75.0,Male,1070.0
619,Fruits,61,18.2,86.1,33.5,2.3,33.0,330,205,Dinner,863,75.0,Male,8220.0
719,Meat,515,24.1,90.6,29.7,5.8,45.5,845,230,Breakfast,112,50.0,Male,3540.0
929,Meat,516,9.0,88.4,31.8,1.0,46.2,380,80,Snack,291,80.0,Male,1070.0
990,Meat,236,16.5,18.5,9.7,8.4,23.0,525,109,Snack,161,55.0,Female,2015.0
245,Beverages,467,22.2,18.5,9.5,5.3,6.7,317,245,Breakfast,959,20.0,Female,3505.0
441,Fruits,230,33.5,41.9,13.6,9.9,18.9,514,294,Breakfast,991,55.0,Male,3505.0
853,Fruits,362,4.6,12.6,27.1,3.4,4.4,777,227,Breakfast,123,70.0,Female,3035.0
425,Vegetables,281,10.9,91.6,23.0,0.0,5.1,119,78,Snack,798,55.0,Male,1000.0
319,Snacks,293,34.2,34.5,37.7,9.1,28.0,439,134,Breakfast,659,35.0,Female,3420.0
95,Beverages,210,48.2,15.4,14.7,3.0,0.7,11,85,Lunch,997,45.0,Male,3525.0
958,Fruits,508,45.5,69.9,40.6,1.5,33.6,927,161,Dinner,890,30.0,Male,1085.0
14,Meat,329,25.5,42.6,37.0,7.8,8.2,895,294,Snack,220,20.0,Female,1050.0
875,Snacks,409,49.1,74.7,6.5,3.4,44.4,412,293,Lunch,977,75.0,Female,3530.0
970,Meat,192,48.4,54.3,3.8,0.2,4.3,293,57,Dinner,708,60.0,Female,7820.0
721,Dairy,571,15.2,19.6,36.8,8.8,20.6,732,262,Dinner,912,55.0,Female,1035.0
265,Snacks,423,21.9,23.2,36.0,0.5,15.0,500,224,Breakfast,206,60.0,Female,3575.0
380,Beverages,367,14.2,63.2,10.1,1.4,18.2,849,111,Dinner,986,45.0,Female,3525.0
135,Fruits,523,39.7,86.2,32.6,4.2,15.2,931,8,Breakfast,492,45.0,Female,3515.0
163,Meat,581,25.1,33.3,34.4,5.9,13.4,639,82,Breakfast,446,45.0,Male,1000.0
727,Meat,348,1.9,40.6,39.4,3.9,47.0,913,134,Breakfast,113,60.0,Male,9990.0
579,Grains,144,46.9,68.0,38.2,9.9,45.6,538,110,Breakfast,215,50.0,Male,3010.0
366,Dairy,320,2.8,22.4,35.1,9.8,27.2,744,140,Dinner,562,80.0,Female,2540.0
207,Fruits,434,46.0,44.2,14.0,9.8,16.6,658,278,Dinner,199,75.0,Male,3510.0
110,Meat,340,11.1,65.8,23.7,7.8,24.3,275,159,Lunch,156,70.0,Female,3010.0
197,Vegetables,165,4.3,55.0,32.2,9.4,28.8,84,167,Dinner,675,25.0,Male,3005.0
764,Beverages,523,13.2,65.9,47.6,0.9,46.2,316,220,Dinner,477,40.0,Male,1075.0
363,Fruits,567,5.9,81.7,1.2,3.2,3.4,539,239,Dinner,843,30.0,Female,1090.0
18,Beverages,497,39.5,11.2,31.0,5.8,45.7,121,251,Dinner,384,75.0,Female,3040.0
43,Dairy,433,48.9,73.5,38.8,1.7,45.6,0,188,Dinner,183,40.0,Male,4820.0
780,Meat,217,12.2,98.6,13.9,5.3,5.0,528,29,Breakfast,802,75.0,Male,3025.0
795,Grains,124,37.4,21.9,22.5,4.8,33.1,114,244,Snack,493,25.0,Male,3015.0
609,Snacks,227,37.0,6.8,1.0,2.3,21.6,82,56,Lunch,255,40.0,Female,2510.0
833,Fruits,307,21.1,11.1,1.4,0.1,27.3,721,248,Lunch,771,30.0,Female,1025.0
174,Beverages,591,17.4,53.2,4.5,3.3,37.0,800,210,Lunch,292,35.0,Male,1065.0
676,Beverages,173,34.9,79.5,30.5,3.8,6.4,550,30,Dinner,675,40.0,Male,1040.0
712,Meat,96,9.2,71.2,32.9,2.1,9.4,306,272,Dinner,831,45.0,Female,9710.0
334,Beverages,307,23.6,75.2,9.8,6.5,10.3,730,183,Dinner,578,45.0,Female,8010.0
768,Fruits,274,11.9,40.3,29.0,1.9,27.2,869,119,Dinner,146,65.0,Male,4530.0
198,Snacks,258,29.4,67.1,6.6,6.7,42.1,348,40,Lunch,797,20.0,Female,3010.0
308,Meat,54,34.9,81.4,28.2,8.9,12.3,252,21,Lunch,596,65.0,Male,1080.0
919,Meat,292,18.1,97.9,22.0,1.0,12.5,752,209,Dinner,111,55.0,Female,7605.0
50,Fruits,331,38.2,28.6,31.9,5.7,4.7,180,202,Lunch,747,50.0,Male,1065.0
182,Snacks,546,46.0,39.5,20.5,4.6,15.2,495,40,Breakfast,328,75.0,Female,1025.0
159,Snacks,503,34.8,85.6,30.7,3.6,14.8,16,135,Lunch,109,20.0,Male,6810.0
263,Grains,587,41.0,32.6,50.0,1.8,25.6,671,130,Breakfast,676,25.0,Female,8220.0
485,Grains,105,18.6,85.3,29.4,1.2,46.4,577,201,Breakfast,239,50.0,Female,3030.0
718,Fruits,473,9.3,69.7,41.6,5.4,30.5,385,110,Breakfast,213,30.0,Female,4800.0
533,Beverages,347,28.8,5.7,18.8,7.6,7.6,718,282,Dinner,440,75.0,Male,2515.0
103,Grains,217,12.0,70.9,25.3,6.3,16.3,599,153,Breakfast,674,70.0,Male,3550.0
245,Beverages,467,4.0,7.4,33.3,2.1,34.6,313,246,Breakfast,311,70.0,Male,1075.0
791,Beverages,180,22.9,62.8,47.8,4.3,47.3,757,155,Lunch,113,20.0,Male,8460.0
348,Dairy,540,3.9,79.1,21.3,9.4,3.4,161,87,Dinner,178,40.0,Female,6540.0
636,Fruits,561,13.5,74.2,7.3,6.1,37.2,650,116,Snack,482,35.0,Female,3590.0
60,Meat,87,38.1,22.4,29.0,6.8,4.7,501,153,Snack,707,55.0,Female,3015.0
812,Meat,219,23.7,20.9,38.5,2.7,31.1,227,100,Snack,384,30.0,Female,3025.0
303,Dairy,599,27.3,49.2,33.9,1.8,11.1,634,276,Dinner,839,55.0,Male,1100.0
76,Dairy,401,21.6,48.3,22.5,0.2,35.4,249,300,Dinner,747,45.0,Male,2010.0
881,Meat,451,33.2,57.5,25.5,3.9,0.5,327,135,Breakfast,879,75.0,Female,4330.0
845,Dairy,477,25.2,6.4,21.5,4.5,4.4,654,170,Lunch,812,20.0,Male,2555.0
117,Snacks,325,13.3,97.5,46.1,0.5,43.1,712,72,Snack,447,55.0,Male,2025.0
767,Fruits,245,2.0,60.2,27.1,3.5,39.7,967,44,Lunch,307,55.0,Male,3040.0
234,Beverages,402,19.6,17.9,23.3,6.3,45.8,848,257,Breakfast,952,20.0,Male,3030.0
630,Snacks,377,8.5,97.4,41.7,0.9,35.9,14,27,Lunch,891,50.0,Male,2585.0
232,Grains,136,8.0,99.8,49.3,2.4,28.9,909,142,Dinner,846,45.0,Female,1020.0
968,Beverages,518,11.1,25.9,49.0,6.0,32.2,337,91,Breakfast,418,40.0,Female,3575.0
153,Snacks,503,25.4,87.3,30.7,2.9,15.2,16,5,Breakfast,945,35.0,Female,2545.0
288,Snacks,280,40.2,88.0,23.6,7.6,18.7,845,279,Lunch,646,25.0,Male,1015.0
940,Dairy,408,2.4,84.6,31.2,0.2,14.6,152,253,Snack,619,45.0,Male,3595.0
919,Dairy,392,39.8,77.2,46.8,8.8,1.2,983,37,Snack,213,80.0,Female,2595.0
47,Grains,457,2.0,68.2,22.5,2.4,45.6,765,185,Dinner,128,40.0,Female,3535.0
54,Beverages,524,48.1,41.0,16.2,3.5,19.7,204,47,Snack,191,40.0,Male,2530.0
878,Grains,504,24.6,25.2,41.0,7.2,9.0,401,237,Lunch,719,40.0,Female,1030.0
978,Dairy,100,13.2,97.3,23.2,5.5,4.1,560,129,Lunch,311,20.0,Male,2600.0
602,Dairy,287,4.9,50.2,27.3,5.2,8.5,282,291,Lunch,817,65.0,Male,3035.0
52,Fruits,65,35.8,69.6,28.7,0.7,19.3,13,110,Dinner,954,25.0,Male,9720.0
808,Beverages,267,27.0,70.3,25.9,2.7,46.2,319,3,Snack,321,60.0,Female,2590.0
217,Dairy,499,8.3,97.1,15.5,3.0,44.5,949,109,Lunch,767,65.0,Male,3555.0
225,Beverages,476,13.1,29.6,42.0,4.5,46.6,644,135,Lunch,879,60.0,Female,3060.0
986,Snacks,586,44.2,68.4,19.9,7.9,4.1,145,201,Lunch,238,50.0,Female,4560.0
9,Fruits,588,46.6,19.7,15.8,1.2,27.7,971,89,Dinner,220,55.0,Female,3540.0
539,Dairy,156,3.5,10.2,49.2,5.4,11.1,967,54,Lunch,946,75.0,Female,3590.0
579,Dairy,289,21.3,83.4,21.9,3.1,16.4,398,54,Dinner,979,80.0,Male,3010.0
905,Dairy,521,49.3,38.7,11.8,1.1,44.7,280,141,Dinner,681,75.0,Female,3545.0
679,Vegetables,365,26.8,94.5,24.5,9.7,5.1,423,126,Breakfast,560,25.0,Female,1050.0
809,Beverages,267,42.0,22.5,33.1,8.4,13.9,213,27,Snack,939,25.0,Female,2530.0
748,Vegetables,164,2.9,56.4,22.6,3.0,25.2,701,244,Snack,628,30.0,Male,3515.0
664,Vegetables,519,10.0,85.3,8.2,10.0,24.0,93,126,Dinner,430,45.0,Male,2005.0
226,Meat,376,47.5,19.0,2.6,4.7,18.7,471,238,Lunch,890,70.0,Female,1000.0
554,Meat,537,22.2,60.4,40.7,3.7,43.0,72,177,Snack,154,35.0,Female,1070.0
888,Dairy,229,38.5,67.9,18.6,3.1,23.2,823,66,Snack,859,40.0,Male,3010.0
820,Snacks,159,34.2,54.2,37.0,9.2,25.0,845,259,Dinner,210,70.0,Female,3540.0
663,Meat,428,22.0,71.5,24.3,7.0,7.0,528,291,Lunch,603,30.0,Female,1015.0
699,Fruits,370,47.0,21.4,27.7,1.9,36.4,754,62,Dinner,749,20.0,Female,3070.0
878,Beverages,375,48.3,34.8,20.8,8.2,17.5,277,89,Dinner,294,70.0,Female,3030.0
938,Snacks,135,37.2,32.6,29.2,2.1,31.7,773,171,Lunch,731,70.0,Male,3565.0
981,Snacks,224,9.1,96.0,46.6,7.1,36.6,241,171,Breakfast,495,55.0,Female,7520.0
904,Fruits,516,20.8,44.5,32.6,8.1,13.7,710,206,Dinner,248,65.0,Female,2570.0
630,Snacks,178,10.5,38.8,4.2,4.6,7.2,443,67,Dinner,277,50.0,Female,1035.0
755,Dairy,478,48.1,86.2,12.8,9.0,32.1,664,104,Snack,206,30.0,Male,9990.0
843,Fruits,488,46.2,99.2,18.5,7.7,41.1,213,35,Lunch,265,25.0,Female,2000.0
858,Fruits,108,17.2,47.6,49.2,3.5,0.3,533,206,Breakfast,122,25.0,Female,4810.0
780,Beverages,241,25.5,34.0,38.5,4.4,41.8,303,233,Snack,821,80.0,Female,3005.0
526,Meat,272,24.7,25.0,34.9,4.4,27.5,646,65,Breakfast,101,60.0,Male,1045.0
991,Snacks,501,24.5,96.0,29.7,5.1,1.3,36,287,Dinner,736,35.0,Female,1015.0
473,Grains,554,1.3,7.3,6.2,7.3,23.6,693,139,Breakfast,100,50.0,Male,3585.0
999,Dairy,388,41.4,37.4,38.7,7.9,16.7,805,220,Dinner,357,20.0,Male,3595.0
331,Beverages,350,6.1,43.2,11.7,9.0,35.7,170,116,Dinner,562,30.0,Female,1010.0
266,Vegetables,210,3.0,69.3,10.8,3.0,45.4,194,40,Dinner,128,75.0,Female,4815.0
527,Vegetables,90,43.4,18.4,15.1,5.4,13.2,467,256,Dinner,132,70.0,Female,2530.0
572,Vegetables,339,45.9,80.6,45.7,0.7,3.3,411,266,Lunch,520,25.0,Male,3035.0
757,Meat,315,36.1,51.4,28.1,1.3,45.9,815,263,Breakfast,368,80.0,Male,2610.0
760,Snacks,386,4.8,68.9,3.7,1.1,33.1,269,40,Breakfast,644,65.0,Male,1045.0
528,Fruits,131,47.2,67.9,36.0,2.4,45.4,183,0,Snack,623,60.0,Male,3550.0
477,Beverages,451,40.1,50.9,26.7,4.2,10.3,146,93,Lunch,978,80.0,Male,3005.0
143,Snacks,448,31.0,39.1,15.1,4.8,6.5,613,153,Lunch,741,35.0,Female,1055.0
572,Beverages,76,49.9,68.5,35.3,0.1,10.6,658,85,Dinner,333,40.0,Male,1025.0
706,Meat,96,18.4,10.4,31.5,9.1,16.6,125,66,Dinner,999,60.0,Female,1020.0
683,Dairy,242,11.9,45.8,27.3,7.7,6.8,587,71,Breakfast,928,25.0,Male,2585.0
386,Vegetables,369,44.5,17.6,46.7,0.5,3.2,175,95,Dinner,890,75.0,Male,3050.0
559,Dairy,184,37.9,49.7,4.7,6.7,44.1,359,296,Lunch,423,70.0,Male,3555.0
990,Fruits,286,40.2,87.8,44.1,7.9,8.0,937,136,Snack,101,30.0,Male,2625.0
5,Meat,522,43.8,33.7,31.0,8.5,41.8,713,295,Snack,862,45.0,Female,1040.0
436,Dairy,463,8.8,36.2,41.9,3.8,13.4,760,101,Lunch,894,70.0,Male,1115.0
977,Fruits,118,26.5,97.9,1.2,5.5,42.5,101,83,Dinner,461,65.0,Female,3225.0
742,Beverages,536,8.2,51.7,4.0,3.4,29.4,974,101,Lunch,859,25.0,Male,6220.0
116,Fruits,294,17.6,97.3,8.9,3.7,5.2,44,167,Lunch,102,35.0,Female,2625.0
136,Meat,453,29.5,50.1,42.5,3.3,31.3,145,25,Breakfast,110,25.0,Female,6410.0
456,Beverages,555,18.4,21.6,35.1,4.3,43.8,99,184,Breakfast,715,30.0,Male,2505.0
783,Dairy,78,11.1,90.3,2.6,2.8,33.9,905,103,Lunch,768,45.0,Male,1060.0
884,Snacks,51,20.8,94.2,26.0,8.8,5.4,688,143,Breakfast,277,50.0,Female,7410.0
76,Fruits,349,2.4,64.6,4.6,3.6,36.8,695,229,Breakfast,420,50.0,Male,3535.0
714,Meat,415,21.5,33.1,3.0,0.1,27.3,211,88,Snack,369,25.0,Male,3050.0
640,Fruits,559,40.1,96.9,16.2,4.7,33.8,410,67,Snack,818,70.0,Female,3415.0
774,Beverages,269,33.6,18.0,41.9,5.5,49.1,819,296,Lunch,861,60.0,Male,4805.0
416,Grains,554,16.9,42.0,19.3,1.2,15.9,207,7,Breakfast,218,55.0,Female,2015.0
668,Dairy,295,15.9,61.8,10.5,7.6,10.7,576,40,Breakfast,923,50.0,Female,2020.0
61,Snacks,285,3.2,95.3,5.4,7.7,5.2,426,202,Breakfast,303,50.0,Female,1110.0
586,Dairy,427,45.8,82.3,28.7,6.2,7.2,86,93,Dinner,268,45.0,Male,3030.0
210,Grains,448,15.3,54.5,9.3,6.2,9.8,676,13,Dinner,195,70.0,Female,2515.0
338,Snacks,480,24.8,38.9,48.2,4.8,7.0,776,25,Snack,277,30.0,Female,1090.0
512,Fruits,403,19.3,22.8,40.5,3.1,7.3,183,25,Dinner,765,30.0,Female,2610.0
531,Meat,356,34.2,42.0,43.1,1.1,49.0,207,127,Lunch,883,70.0,Male,9710.0
672,Fruits,478,17.7,49.0,15.7,0.1,36.8,889,130,Breakfast,141,45.0,Female,1080.0
564,Vegetables,82,18.2,67.8,7.2,7.0,44.3,324,105,Dinner,466,30.0,Female,3565.0
855,Meat,369,43.9,53.0,2.9,4.7,33.8,690,134,Breakfast,256,30.0,Male,8230.0
466,Fruits,200,29.0,57.5,13.6,2.5,36.0,809,119,Snack,796,25.0,Female,3510.0
569,Meat,477,19.1,39.5,36.3,6.6,35.7,639,196,Breakfast,214,25.0,Female,3075.0
99,Meat,119,26.3,84.9,2.3,1.0,33.5,300,242,Dinner,695,60.0,Female,4805.0
355,Dairy,216,48.4,74.3,28.0,1.2,2.9,271,214,Dinner,268,40.0,Female,3050.0
665,Fruits,589,5.5,23.2,11.1,7.1,4.1,705,72,Lunch,463,75.0,Male,1070.0
324,Vegetables,435,37.0,29.8,35.2,0.2,32.7,134,157,Snack,373,70.0,Male,8910.0
819,Grains,68,21.2,30.5,39.8,7.4,44.8,464,194,Breakfast,862,30.0,Female,2580.0
127,Snacks,139,45.4,36.5,8.2,9.7,24.1,980,137,Lunch,831,45.0,Female,1025.0
69,Grains,314,23.6,48.4,18.6,2.6,12.8,573,112,Breakfast,201,40.0,Male,2010.0
764,Beverages,437,3.8,46.1,25.8,4.9,18.2,761,100,Breakfast,971,65.0,Male,3555.0
877,Snacks,431,16.5,72.2,9.0,2.8,23.3,105,230,Lunch,791,20.0,Male,3545.0
855,Meat,469,5.3,61.3,31.8,1.1,26.0,134,238,Breakfast,132,35.0,Female,3575.0
170,Fruits,212,18.2,49.2,14.7,9.8,49.0,38,72,Breakfast,256,55.0,Female,1060.0
583,Grains,375,15.1,31.8,9.8,4.8,2.5,966,229,Snack,590,25.0,Female,3030.0
331,Grains,105,8.4,40.3,9.3,2.8,14.3,676,8,Lunch,710,55.0,Female,3055.0
819,Beverages,137,1.9,72.5,11.1,6.3,5.8,931,172,Breakfast,477,50.0,Male,2585.0
834,Meat,80,26.4,93.7,25.7,0.1,34.7,221,227,Breakfast,796,30.0,Female,3200.0
323,Dairy,562,33.0,45.7,19.2,2.9,14.7,388,278,Breakfast,685,30.0,Female,3055.0
747,Vegetables,425,11.6,45.5,41.9,0.2,10.8,86,20,Dinner,338,50.0,Male,1055.0
